CNPJ;RAZÃO SOCIAL;NOME FANTASIA;MATRIZ/FILIAL;SITUAÇÃO CADASTRAL;DATA INICIO ATIVIDADE;DATA INICIO ATIVIDADE (BR);DESCRIÇÃO MOTIVO;DATA SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL (BR);CNAE PRINCIPAL;CNAE SECUNDÁRIO;NATUREZA JURÍDICA;CAPITAL SOCIAL;PORTE;OPTANTE SIMPLES;OPTANTE MEI;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;EMAIL
19.410.290/0001-70;ATOMO MINIMERCADO LTDA;ATOMO CONVENIENCIA;1;ATIVA;13/12/2013;13/12/2013;NULL;13/12/2013;13/12/2013;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;100000.00;MICRO EMPRESA;S;N;LUIZ BOITEUX PIAZZA;3656;SALA  02;CACHOEIRA DO BOM JESUS;88056000;SC;FLORIANOPOLIS;48;32096452;;;ATOMOCONVENIENCIA@HOTMAIL.COM
14.464.734/0001-36;ADRIANO SOARES COELHO CONVENIENCIA;ALTAS HORAS CONVENIENCIA DELIVERY;1;ATIVA;17/10/2011;17/10/2011;NULL;23/05/2023;23/05/2023;Comércio varejista de mercadorias em lojas de conveniência;NULL;Empresário (Individual);120000.00;MICRO EMPRESA;S;N;DOUTOR ANTONIO LUIZ MOURA GONZAGA;4228;;RIO TAVARES;88048300;SC;FLORIANOPOLIS;14;97701987;;;ADRIANOSOARESCOELHO@GMAIL.COM
08.255.393/0001-96;FOCO OPINIAO E MERCADO LTDA;FOCO OPINIAO E MERCADO;1;ATIVA;29/08/2006;29/08/2006;NULL;29/08/2006;29/08/2006;Serviços de assistência social sem alojamento;NULL;Sociedade Empresária Limitada;150000.00;EMPRESA DE PEQUENO PORTE;NULL;NULL;JULIO MOURA;176;;CENTRO;88020150;SC;FLORIANOPOLIS;48;30244090;;;COMERCIAL@FOCOOPINIAO.COM.BR
01.677.922/0001-09;ANDREA ALCIRENE PIRES LIMITADA;MINI MERCADO ACORES;1;ATIVA;17/02/1997;17/02/1997;NULL;11/06/2005;11/06/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;JOAO BELARMINO DA SILVA;2074;BALNEARIO DOS ACORES;PANTANO DO SUL;88067200;SC;FLORIANOPOLIS;48;32377251;;;
00.431.419/0001-06;PEDRO ANTONIO DE SOUZA MERCEARIA;MERCEARIA VITORIA;1;ATIVA;14/02/1995;14/02/1995;NULL;29/10/2009;29/10/2009;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);10000.00;DEMAIS;S;N;JOAQUIM NABUCO;2878;;CAPOEIRAS;88090060;SC;FLORIANOPOLIS;48;32407196;48;84756065;CC_CONCEITOCONTABILIDADE@HOTMAIL.COM
00.678.138/0001-44;LANCHONETE E MERCEARIA FRANCO LTDA;LANCHONETE E MERCEARIA FRANCO;1;ATIVA;04/07/1995;04/07/1995;NULL;03/11/2005;03/11/2005;Lanchonetes casas de chá de sucos e similares;NULL;Sociedade Empresária Limitada;0.00;MICRO EMPRESA;NULL;NULL;ANTONIO CARLOS FERREIRA;28;;TRINDADE;88025210;SC;FLORIANOPOLIS;;;;;
07.304.677/0001-62;BOM JESUS COMERCIO DE ALIMENTOS LTDA;MERCADO BOM JESUS;1;ATIVA;21/03/2005;21/03/2005;NULL;NULL;NULL;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;EMPRESA DE PEQUENO PORTE;S;N;DO GRAMAL;228;;CAMPECHE;88063080;SC;FLORIANOPOLIS;48;32329048;;;CONTABIL2@HPCONTABILIDADE.COM
07.315.485/0001-51;RENATO MONTEIRO COUTINHO;MINIMERCADO REGINA;1;ATIVA;08/04/2005;08/04/2005;NULL;NULL;NULL;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Comércio varejista de bebidas;Empresário (Individual);0.00;MICRO EMPRESA;S;N;VIRGILIO VARZEA;4720;;CANASVIEIRAS;88054608;SC;FLORIANOPOLIS;;;;;
07.365.916/0001-94;DIAS E FILHO COMERCIO DE ALIMENTOS LTDA;MERCADO IDEAL;1;ATIVA;28/03/2005;28/03/2005;NULL;NULL;NULL;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;100000.00;EMPRESA DE PEQUENO PORTE;N;N;GALVAO;240;;CARIANOS;88047615;SC;FLORIANOPOLIS;48;37336509;;;MERCADOIDEALDR@HOTMAIL.COM
85.208.759/0001-17;BRASIL CONSTRUTORA E INCORPORADORA LTDA;MERCEARIA BRAVA;1;ATIVA;26/11/1991;26/11/1991;NULL;03/11/2005;03/11/2005;Construção de edifícios;NULL;Sociedade Empresária Limitada;0.00;MICRO EMPRESA;NULL;NULL;FELIPE SCHMIDT;321;SALA  604;CENTRO;88010001;SC;FLORIANOPOLIS;48;32243239;;;
07.435.083/0001-90;COSMO DE JESUS;MINI MERCADO BRASILIA;1;ATIVA;10/06/2005;10/06/2005;NULL;10/10/2024;10/10/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);0.00;MICRO EMPRESA;S;N;SANTA VITORIA;183;TERREO;AGRONOMICA;88025525;SC;FLORIANOPOLIS;48;99576493;;;
04.891.429/0001-77;CAROLINA BEZERRA DA SILVA LISBOA;MESUL MAQUINAS E EQUIPAMENTOS PARA SUPERMERCADOS;1;ATIVA;24/01/2002;24/01/2002;NULL;01/12/2022;01/12/2022;Comércio varejista de equipamentos para escritório;NULL;Empresário (Individual);0.00;DEMAIS;NULL;NULL;SC  403 KM 11;4934;KM 11;INGLESES;88058000;SC;FLORIANOPOLIS;48;2693304;;;ROD SC 403 KM 11
12.382.905/0001-52;12.382.905 IRACELIA CORREA MACHADO;MERCADO ARCO IRIS;1;ATIVA;16/08/2010;16/08/2010;NULL;16/08/2010;16/08/2010;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);10000.00;MICRO EMPRESA;S;N;JOAO DA CRUZ MEIRA;333;;TRINDADE;88036115;SC;FLORIANOPOLIS;48;32382542;;;CONTATO@RHSERVICOSCONTABEIS.COM.BR
04.031.026/0002-39;HIPER SELECT SUPERMERCADOS LTDA.;HIPER SELECT SUPERMERCADOS;2;ATIVA;10/06/2008;10/06/2008;NULL;10/06/2008;10/06/2008;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;NULL;Sociedade Empresária Limitada;6000000.00;DEMAIS;NULL;NULL;SC 406;4823;;ARMACAO DO PANTANO DO SUL;88066260;SC;FLORIANOPOLIS;48;32376144;;;CPD02@HIPERSELECT.COM.BR
10.796.781/0001-26;MERCADO DA PISCINA COMERCIO E SERVICOS LTDA;MERCADO DA PISCINA;1;ATIVA;24/04/2009;24/04/2009;NULL;24/04/2009;24/04/2009;Comércio varejista de materiais de construção não especificados anteriormente;NULL;Sociedade Empresária Limitada;78800.00;MICRO EMPRESA;N;N;FRANCISCO MAGNO VIEIRA;288;SALAS COMERCIAIS;COSTEIRA DO PIRAJUBAE;88048000;SC;FLORIANOPOLIS;48;32067778;;;CONTATO@MERCADODAPISCINA.COM.BR
11.441.085/0001-60;MERCEARIA SCHNEIDER LTDA;MERCEARIA SCHNEIDER;1;ATIVA;06/01/2010;06/01/2010;NULL;01/04/2023;01/04/2023;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;3000.00;MICRO EMPRESA;N;N;DA REPRESA;19;;ITACORUBI;88034350;SC;FLORIANOPOLIS;48;33893493;48;84675956;
15.347.127/0001-59;AP DA SILVA;MERCADO 2 IRMAOS;1;ATIVA;10/04/2012;10/04/2012;NULL;10/04/2012;10/04/2012;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);5000.00;MICRO EMPRESA;N;N;JOAO GUALBERTO SOARES;5315;;SAO JOAO DO RIO VERMELHO;88060000;SC;FLORIANOPOLIS;48;32280112;;;
17.003.819/0001-05;MINIMERCADO MARIO DA SILVA LTDA;MINIMERCADO MARIO DA SILVA LTDA;1;ATIVA;05/10/2012;05/10/2012;NULL;26/01/2024;26/01/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;40000.00;MICRO EMPRESA;N;N;PROFESSOR ABELARDO SOUZA;110;;BARRA DA LAGOA;88061110;SC;FLORIANOPOLIS;48;30283327;;;
17.274.113/0001-88;MINIMERCADO PRAIA BRAVA JONES LTDA;MINIMERCADO PRAIA BRAVA JONES;1;ATIVA;06/12/2012;06/12/2012;NULL;29/09/2021;29/09/2021;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;50000.00;MICRO EMPRESA;N;N;TOM TRAUGOTT WILDI;556;;PRAIA BRAVA;88056800;SC;FLORIANOPOLIS;48;33648370;;;
21.309.702/0001-21;TANIA GALERA;MERCADO VARGEM GRANDE;1;ATIVA;28/10/2014;28/10/2014;NULL;28/10/2014;28/10/2014;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);20000.00;MICRO EMPRESA;S;N;CRISTOVAO MACHADO DE CAMPOS;705;;VARGEM GRANDE;88052601;SC;FLORIANOPOLIS;48;32664646;;;fiscal@amcontab.com.br
23.560.264/0001-03;GABRIEL ORLANDO MARTINS;MERCADO RENDEIRAS;1;ATIVA;28/10/2015;28/10/2015;NULL;28/10/2015;28/10/2015;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);10000.00;MICRO EMPRESA;S;N;DAS RENDEIRAS;1900;;LAGOA DA CONCEICAO;88062400;SC;FLORIANOPOLIS;48;98321720;;;GABRIEL-LDC@HOTMAIL.COM
16.677.696/0001-25;MERCADO DE CONSORCIO LTDA;MERCADO DE CONSORCIO;1;ATIVA;07/08/2012;07/08/2012;NULL;07/08/2012;07/08/2012;Atividades de intermediação e agenciamento de serviços e negócios em geral exceto imobiliários;NULL;Sociedade Empresária Limitada;1000.00;MICRO EMPRESA;S;N;CAMPOLINO ALVES;300;LOJA  10EDIF  CONT. OFFICE PRIME;CAPOEIRAS;88085110;SC;FLORIANOPOLIS;48;91066567;;;CONTATO@MERCADOCONSORCIO.COM.BR
23.184.263/0001-01;MERCADO E ACOUGUE SAO DOMINGOS LTDA;MERCADO E ACOUGUE SAO DOMINGOS;1;ATIVA;31/08/2015;31/08/2015;NULL;31/08/2015;31/08/2015;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;85000.00;MICRO EMPRESA;N;N;CANDIDO PEREIRA DOS ANJOS;1807;;RIO VERMELHO;88060300;SC;FLORIANOPOLIS;48;32330570;;;NFESAODOMINGO@GMAIL.COM
10.793.705/0001-67;OSNI DE JESUS DE LIZ PRADO;MERCEARIA OSNI;1;ATIVA;30/04/2009;30/04/2009;NULL;30/04/2009;30/04/2009;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);5000.00;MICRO EMPRESA;S;N;PROFESSOR ANIBAL NUNES PIRES;701;;JOSE MENDES;88045030;SC;FLORIANOPOLIS;48;32258250;48;32240174;
05.345.804/0003-08;CAFE DO MERCADO - COMERCIO DE CAFES LTDA;CAFE DO MERCADO;2;ATIVA;23/10/2012;23/10/2012;NULL;23/10/2012;23/10/2012;Comércio atacadista de café em grão;NULL;Sociedade Empresária Limitada;1050000.00;DEMAIS;N;N;VERA LINHARES DE ANDRADE;2124;LOJA  02;CORREGO GRANDE;88037395;SC;FLORIANOPOLIS;48;33415266;;;ADM@CAFEDOMERCADO.COM.BR
11.974.194/0001-42;LEANDRO LEITE CORREA;MERCEARIA CORREA;1;ATIVA;20/05/2010;20/05/2010;NULL;31/03/2021;31/03/2021;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);5000.00;MICRO EMPRESA;N;N;DO CAJU III;45;SALA 01;SACO GRANDE II;88032000;SC;FLORIANOPOLIS;48;88045776;48;32382169;
21.652.628/0001-41;CONVENIENCIA PEQUENO PRINCIPE LTDA;CONVENIENCIA PEQUENO PRINCIPE;1;ATIVA;09/01/2015;09/01/2015;NULL;09/01/2015;09/01/2015;Comércio varejista de bebidas;NULL;Sociedade Empresária Limitada;5000.00;MICRO EMPRESA;N;N;PEQUENO PRINCIPE;951;SALA 02;CAMPECHE;88063000;SC;FLORIANOPOLIS;48;96362329;;;kabesa_floripa@hotmail.com
28.782.402/0001-04;JOAO ROBERTO SCHMIDT NETO;MERCADO BRISA MAR;1;ATIVA;03/10/2017;03/10/2017;NULL;03/10/2017;03/10/2017;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);30000.00;MICRO EMPRESA;N;N;CAMPECHE;85;SALA  01;CAMPECHE;88063300;SC;FLORIANOPOLIS;48;91903311;;;
01.533.830/0002-28;TOP DA ILHA SUPERMERCADOS LTDA;TOP DA ILHA SUPERMERCADOS;2;ATIVA;25/06/2018;25/06/2018;NULL;25/06/2018;25/06/2018;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;210000.00;DEMAIS;NULL;NULL;JOAO GUALBERTO SOARES;1500;;INGLESES DO RIO VERMELHO;88058300;SC;FLORIANOPOLIS;48;32660053;;;
31.011.151/0001-79;BRUNA DA ROSA DA SILVA;MERCEARIA SILVA;1;ATIVA;24/07/2018;24/07/2018;NULL;01/04/2021;01/04/2021;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Comércio varejista de bebidas;Empresário (Individual);25000.00;MICRO EMPRESA;N;N;PEDRA DE LISTRAS;119;CASA;SACO GRANDE;88032225;SC;FLORIANOPOLIS;47;84790983;;;BRAGILTEC@YAHOO.COM
30.926.793/0001-35;LORECI DOS SANTOS;MINI MERCADO E PADARIA TAINA;1;ATIVA;13/07/2018;13/07/2018;NULL;13/07/2018;13/07/2018;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);50000.00;EMPRESA DE PEQUENO PORTE;S;N;CRISTOVAO MACHADO DE CAMPOS;1240;;VARGEM GRANDE;88052601;SC;FLORIANOPOLIS;48;98068474;;;
35.743.795/0001-02;AM-FRESH MINI MERCADO LTDA;MINI MERCADO FAMILIA;1;ATIVA;09/12/2019;09/12/2019;NULL;09/12/2019;09/12/2019;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;DUARTE SCHUTEL;168;;CENTRO;88015640;SC;FLORIANOPOLIS;48;99658556;;;M.SHEKHAA@GMAIL.COM
22.446.880/0002-48;PONTO DA CARNE - MINIMERCADO E ACOUGUE LTDA;MERCADO PONTO DA CARNE;2;ATIVA;21/10/2020;21/10/2020;NULL;18/03/2025;18/03/2025;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;100000.00;MICRO EMPRESA;N;N;VEREADOR ONILDO LEMOS;386;;INGLESES DO RIO VERMELHO;88058700;SC;FLORIANOPOLIS;48;36587109;;;SOCIETARIO@R4SOLUCOESCONTABEIS.COM.BR
42.886.827/0001-94;OLIBANO COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS LTDA;NATUSHOP MERCADO SAUDAVEL;1;ATIVA;27/07/2021;27/07/2021;NULL;27/07/2021;27/07/2021;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;NULL;Sociedade Empresária Limitada;200000.00;MICRO EMPRESA;S;N;PROFESSORA ANTONIETA DE BARROS;68;;ESTREITO;88070700;SC;FLORIANOPOLIS;48;96694886;;;FRASSETTO_GARCIA@HOTMAIL.COM
34.720.267/0001-75;3MS MINI MERCADO LTDA;MMS MINI MERCADO;1;ATIVA;30/08/2019;30/08/2019;NULL;30/08/2019;30/08/2019;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;50000.00;EMPRESA DE PEQUENO PORTE;N;N;DOUTOR ANTONIO LUIZ MOURA GONZAGA;2393;;RIO TAVARES;88048300;SC;FLORIANOPOLIS;48;91317433;;;MERCADOMMSRT@GMAIL.COM
34.720.911/0001-05;MARTINS CONVENIENCIA LTDA;MARTINS CONVENIENCIA;1;ATIVA;30/08/2019;30/08/2019;NULL;23/08/2022;23/08/2022;Fornecimento de alimentos preparados preponderantemente para empresas;NULL;Sociedade Empresária Limitada;30000.00;EMPRESA DE PEQUENO PORTE;S;N;CRISTOVAO MACHADO DE CAMPOS;988;;VARGEM GRANDE;88052601;SC;FLORIANOPOLIS;48;91779518;;;NICOLASALVESM@GMAIL.COM
37.670.993/0001-19;SERGIO TADEU AMARAL VIANA 76689972020;MADUREIRA-CONFRARIA & MERCADO;1;ATIVA;09/07/2020;09/07/2020;NULL;09/07/2020;09/07/2020;Bares e outros estabelecimentos especializados em servir bebidas com entretenimento;NULL;Empresário (Individual);10000.00;MICRO EMPRESA;N;N;DAS NACOES;712;SALA FRENTES;CANASVIEIRAS;88054010;SC;FLORIANOPOLIS;48;99583113;;;PINTOCACO@HOTMAIL.COM
02.831.172/0065-05;KOCH HIPERMERCADO S/A;SUPERMERCADO KOCH;2;ATIVA;07/01/2022;07/01/2022;NULL;07/01/2022;07/01/2022;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - hipermercados;NULL;Sociedade Anônima Fechada;120000000.00;DEMAIS;NULL;NULL;JOAO GUALBERTO SOARES;980;;INGLESES DO RIO VERMELHO;88058300;SC;FLORIANOPOLIS;48;32638282;;;SETORFISCAL@GRUPOKOCHSA.COM.BR
47.811.448/0001-59;SALUTAR HORTIFRUTI LTDA;SACOLAO DO JOAO;1;ATIVA;01/09/2022;01/09/2022;NULL;01/09/2022;01/09/2022;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;30000.00;MICRO EMPRESA;N;N;DAS GAIVOTAS;674;;INGLESES DO RIO VERMELHO;88058500;SC;FLORIANOPOLIS;48;84500637;;;VITORIA.LAPA12@GMAIL.COM
49.301.877/0001-01;EDUARDA CARNEIRO COMERCIO DE PRODUTO ALIMENTICIO LTDA;SACOLAO CRIS;1;ATIVA;23/01/2023;23/01/2023;NULL;23/01/2023;23/01/2023;Comércio varejista de hortifrutigranjeiros;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Sociedade Empresária Limitada;2000.00;MICRO EMPRESA;N;N;ISID DUTRA;1290;;SAMBAQUI;88051011;SC;FLORIANOPOLIS;48;85008826;;;CRISFRUTASEVERDURAS@GMAIL.COM
37.331.211/0001-17;MERX COMERCIO DE ALIMENTOS LTDA;MERX SUPERMERCADO;1;ATIVA;05/06/2020;05/06/2020;NULL;05/06/2020;05/06/2020;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;104500.00;EMPRESA DE PEQUENO PORTE;NULL;NULL;PREFEITO ACACIO GARIBALDI S. THIAGO;55;MZNINO03;LAGOA DA CONCEICAO;88062600;SC;FLORIANOPOLIS;48;33717155;;;XMLMERX20@GMAIL.COM
04.865.172/0002-60;C&S SUPERMERCADOS LTDA;SAMER SUPERMERCADOS;2;ATIVA;17/11/2020;17/11/2020;NULL;17/11/2020;17/11/2020;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;512000.00;EMPRESA DE PEQUENO PORTE;N;N;ABELARDO OTACILIO GOMES;147;;PANTANO DO SUL;88067100;SC;FLORIANOPOLIS;48;36587109;;;SOCIETARIO@R4SOLUCOESCONTABEIS.COM.BR
41.073.256/0001-06;MERCADO DO MINGA LTDA;MERCADO DO MINGA;1;ATIVA;03/03/2021;03/03/2021;NULL;03/03/2021;03/03/2021;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;JOAO GUALBERTO SOARES;8919;;INGLESES DO RIO VERMELHO;88058300;SC;FLORIANOPOLIS;48;91120044;;;PORTOMERCADO1@GMAIL.COM
32.049.875/0001-74;ALEX SANDER CARVALHO DA CRUZ 00553642090;MERCADO SUPER VOVO;1;ATIVA;20/11/2018;20/11/2018;NULL;20/11/2018;20/11/2018;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);10000.00;MICRO EMPRESA;N;N;ANTONIO BORGES DOS SANTOS;372;;ARMACAO DO PANTANO DO SUL;88066400;SC;FLORIANOPOLIS;48;88424490;;;TAIS_ALLEM@HOTMAIL.COM
46.650.157/0001-63;SANT ANA VAREJISTA LTDA;MERCADO NOVATO;1;ATIVA;03/06/2022;03/06/2022;NULL;03/06/2022;03/06/2022;Comércio varejista de bebidas;NULL;Sociedade Empresária Limitada;50000.00;MICRO EMPRESA;S;N;ANTONIO CARLOS FERREIRA;854;SALA 01;AGRONOMICA;88025211;SC;FLORIANOPOLIS;48;98428761;;;ENEDIR.SANTANAA@GMAIL.COM
54.242.785/0001-38;DISTRIBUIDORA SHAKA CONVENIENCIA LTDA;SHAKA DISTRIBUIDORA E CONVENIENCIA;1;ATIVA;08/03/2024;08/03/2024;NULL;08/03/2024;08/03/2024;Comércio varejista de bebidas;NULL;Sociedade Empresária Limitada;25000.00;MICRO EMPRESA;S;N;JOAO GUALBERTO SOARES;4765;ANEXO 1;SAO JOAO DO RIO VERMELHO;88060000;SC;FLORIANOPOLIS;48;91863380;0;0;REYSHAKA@ICLOUD.COM
57.559.264/0001-05;MINI MERCADO EMANUEL LTDA;SUPERMERCADO MANUELLA;1;ATIVA;04/10/2024;04/10/2024;NULL;04/10/2024;04/10/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Comércio varejista de bebidas;Sociedade Empresária Limitada;20000.00;MICRO EMPRESA;S;N;LUIZ CARLOS PRESTES;146;;COLONINHA;88090250;SC;FLORIANOPOLIS;48;84275832;0;0;ROSY_MLK@HOTMAIL.COM
60.026.004/0001-70;MERCADO SAMEDI LTDA.;MERCADO LIMA 2;1;ATIVA;21/03/2025;21/03/2025;NULL;21/03/2025;21/03/2025;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;EMPRESA DE PEQUENO PORTE;S;N;LEONEL PEREIRA NELITO;1873;SALA  02;CACHOEIRA DO BOM JESUS;88056300;SC;FLORIANOPOLIS;48;33333333;0;0;MERCADOLIMACACHOEIRA@GMAIL.COM
47.957.564/0001-80;MERCADO SUPER LUA NOVA LTDA;MERCADO SUPER OESTE;1;ATIVA;15/09/2022;15/09/2022;NULL;15/09/2022;15/09/2022;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Comércio varejista de carnes - açougues;Sociedade Empresária Limitada;25000.00;MICRO EMPRESA;S;N;JAGUARIBE;118;LOJA  01;INGLESES DO RIO VERMELHO;88058467;SC;FLORIANOPOLIS;48;33694418;;;VALMIR_SCHAURICH@HOTMAIL.COM
04.031.026/0010-49;HIPER SELECT SUPERMERCADOS LTDA.;HIPER SELECT SUPERMERCADOS;2;ATIVA;17/04/2023;17/04/2023;NULL;17/04/2023;17/04/2023;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;6000000.00;DEMAIS;NULL;NULL;LAURINDO JANUARIO DA SILVEIRA;2308;;LAGOA DA CONCEICAO;88062201;SC;FLORIANOPOLIS;48;33374814;;;CPD08@HIPERSELECT.COM.BR
53.589.521/0001-92;MERCADO CECILIA HENNIGEN LTDA;MERCADO BOA VISTA;1;ATIVA;22/01/2024;22/01/2024;NULL;22/01/2024;22/01/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;20000.00;MICRO EMPRESA;S;N;VINTE E CINCO DE NOVEMBRO;51;SALA  2;TRINDADE;88040445;SC;FLORIANOPOLIS;48;96485438;0;0;CONTATO@RHSERVICOSCONTABEIS.COM.BR
53.907.268/0001-78;AGRO SUPERMERCADOS LTDA;AGRO SUPERMERCADOS;1;ATIVA;14/02/2024;14/02/2024;NULL;14/02/2024;14/02/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;40000.00;MICRO EMPRESA;NULL;NULL;CRISTOVAO MACHADO DE CAMPOS;500;;VARGEM GRANDE;88052601;SC;FLORIANOPOLIS;48;88119883;;;TONDOLOEDUARDO05@GMAIL.COM
58.456.384/0001-31;GREENROCK DIGITAL ASSETS LTDA;MERCADO VERDE BRASIL;1;ATIVA;13/12/2024;13/12/2024;NULL;13/12/2024;13/12/2024;Atividades de intermediação e agenciamento de serviços e negócios em geral exceto imobiliários;NULL;Sociedade Empresária Limitada;4000.00;MICRO EMPRESA;S;N;PREF OSMAR CUNHA;416;SALA  1108;CENTRO;88015100;SC;FLORIANOPOLIS;41;97880145;;;MEUCNPJ@CONTABILIZEI.COM.BR
58.547.262/0001-50;MERCADO LOURENCO LTDA;MERCADO LOURENCO;1;ATIVA;23/12/2024;23/12/2024;NULL;23/12/2024;23/12/2024;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;NULL;Sociedade Empresária Limitada;30000.00;MICRO EMPRESA;S;N;CAMINHO DA CRUZ;258;;MONTE VERDE;88032650;SC;FLORIANOPOLIS;48;96687744;;;MERCADOLOURENCOLTDA@GMAIL.COM
00.761.153/0001-51;MAURINO INACIO PERERIA;MERCEARIA E RESTAURANTE DO CUTA;1;ATIVA;18/08/1995;18/08/1995;NULL;13/04/2009;13/04/2009;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Restaurantes e similares;Empresário (Individual);0.00;MICRO EMPRESA;S;N;RECANTO DOS GIRASSOIS;360;;CARIANOS;88047618;SC;FLORIANOPOLIS;48;32260501;;;
